"exp";"alg";"sco";"best";"iter";"mean";"median";"sd"
"6";"tabu";"aic";"0.00367700000000001";"100";"0.66";"0";"2.25"
"6";"tabu";"bic";"4.99999999999979e-05";"100";"0.72";"0";"2.44"
"6";"tabu";"bds";"2.50000000000007e-05";"100";"0.59";"0";"2.08"
"7";"hc";"k2";"0.00161299999999998";"100";"0.73";"0";"2.51"
"7";"hc";"aic";"0.00204499999999998";"100";"0.75";"0";"2.5"
"7";"hc";"bic";"1.6e-05";"100";"0.81";"0";"2.63"
"7";"hc";"bds";"9.9999999999978e-07";"100";"0.65";"0";"2.28"
"7";"tabu";"k2";"0.002113";"100";"0.76";"0";"2.56"
"7";"tabu";"aic";"0.000250000000000003";"100";"0.74";"0";"2.44"
"7";"tabu";"bic";"0";"100";"0.64";"0";"2.22"
"7";"tabu";"bds";"0";"100";"0.78";"0";"2.62"
"8";"hc";"k2";"0.00704499999999999";"100";"0.76";"0.01";"2.49"
"8";"hc";"aic";"0.00203600000000001";"100";"0.77";"0";"2.55"
"8";"hc";"bic";"3.99999999999983e-05";"100";"0.76";"0";"2.52"
"8";"hc";"bds";"0.00116";"100";"0.77";"0";"2.58"
"8";"tabu";"k2";"0.00561700000000002";"100";"0.79";"0.01";"2.51"
"8";"tabu";"aic";"0.00076500000000001";"100";"0.7";"0";"2.44"
"8";"tabu";"bic";"0";"100";"0.76";"0";"2.57"
"8";"tabu";"bds";"4.99999999999979e-05";"100";"0.63";"0";"2.18"
"9";"hc";"k2";"0.00165799999999999";"100";"0.81";"0";"2.68"
"9";"hc";"aic";"6.09999999999963e-05";"100";"0.8";"0";"2.6"
"9";"hc";"bic";"1.00000000000005e-05";"100";"0.68";"0";"2.32"
"9";"hc";"bds";"2.89999999999981e-05";"100";"0.77";"0";"2.6"
"9";"tabu";"k2";"0.00538900000000003";"100";"0.76";"0.01";"2.53"
"9";"tabu";"aic";"1.6e-05";"100";"0.68";"0";"2.47"
"9";"tabu";"bic";"6.10000000000017e-05";"100";"0.78";"0";"2.53"
"9";"tabu";"bds";"0.000125000000000004";"100";"0.72";"0";"2.49"
"10";"hc";"k2";"0.000924999999999987";"100";"0.74";"0";"2.47"
"10";"hc";"aic";"3.99999999999983e-05";"100";"0.73";"0";"2.44"
"10";"hc";"bic";"1.99999999999956e-06";"100";"0.8";"0";"2.63"
"10";"hc";"bds";"1.6e-05";"100";"0.77";"0";"2.56"
"10";"tabu";"k2";"0.00883599999999997";"100";"0.66";"0.01";"2.28"
"10";"tabu";"aic";"0.000105999999999997";"100";"0.73";"0";"2.48"
"10";"tabu";"bic";"3.69999999999972e-05";"100";"0.76";"0";"2.5"
"10";"tabu";"bds";"0.000145";"100";"0.78";"0";"2.62"
"11";"hc";"k2";"0.00436899999999999";"100";"0.74";"0";"2.49"
"11";"hc";"aic";"7.40000000000006e-05";"100";"0.75";"0";"2.57"
"11";"hc";"bic";"0.000226000000000004";"100";"0.73";"0";"2.42"
"11";"hc";"bds";"9.9999999999978e-07";"100";"0.76";"0";"2.53"
"11";"tabu";"k2";"0.00241";"100";"0.8";"0";"2.64"
"11";"tabu";"aic";"2.50000000000007e-05";"100";"0.65";"0";"2.19"
"11";"tabu";"bic";"2.49999999999989e-05";"100";"0.76";"0";"2.57"
"11";"tabu";"bds";"3.99999999999912e-06";"100";"0.73";"0";"2.43"
"12";"hc";"k2";"2.50000000000007e-05";"100";"0.68";"0";"2.3"
"12";"hc";"aic";"0.000377000000000005";"100";"0.76";"0";"2.53"
"12";"hc";"bic";"0.000489999999999998";"100";"0.77";"0";"2.51"
"12";"hc";"bds";"2.89999999999981e-05";"100";"0.78";"0";"2.52"
"12";"tabu";"k2";"0.000205000000000007";"100";"0.78";"0";"2.58"
"12";"tabu";"aic";"0.00223400000000001";"100";"0.73";"0";"2.47"
"12";"tabu";"bic";"4.9999999999989e-06";"100";"0.79";"0";"2.56"
"12";"tabu";"bds";"1.99999999999956e-06";"100";"0.73";"0";"2.49"
"13";"hc";"k2";"0.000544999999999997";"100";"0.76";"0";"2.5"
"13";"hc";"aic";"0.000113000000000002";"100";"0.72";"0";"2.38"
"13";"hc";"bic";"1.6e-05";"100";"0.75";"0";"2.45"
"13";"hc";"bds";"3.99999999999912e-06";"100";"0.82";"0";"2.76"
"13";"tabu";"k2";"0.000457999999999994";"100";"0.77";"0";"2.66"
"13";"tabu";"aic";"0.000180000000000003";"100";"0.77";"0";"2.59"
"13";"tabu";"bic";"1.69999999999998e-05";"100";"0.67";"0";"2.3"
"13";"tabu";"bds";"1.99999999999956e-06";"100";"0.8";"0";"2.72"
"14";"hc";"k2";"0.00551300000000002";"100";"0.78";"0.01";"2.51"
"14";"hc";"aic";"0.00136100000000001";"100";"0.75";"0";"2.46"
"14";"hc";"bic";"2.89999999999981e-05";"100";"0.71";"0";"2.42"
"14";"hc";"bds";"7.19999999999948e-05";"100";"0.7";"0";"2.42"
"14";"tabu";"k2";"0.00247699999999999";"100";"0.82";"0";"2.7"
"14";"tabu";"aic";"0.00542899999999999";"100";"0.68";"0.01";"2.28"
"14";"tabu";"bic";"8.09999999999981e-05";"100";"0.72";"0";"2.49"
"14";"tabu";"bds";"1.99999999999991e-05";"100";"0.69";"0";"2.37"
"15";"hc";"k2";"2.59999999999987e-05";"100";"0.66";"0";"2.2"
"15";"hc";"aic";"0.000698000000000003";"100";"0.79";"0";"2.6"
"15";"hc";"bic";"4.49999999999981e-05";"100";"0.76";"0";"2.52"
"15";"hc";"bds";"0.000289999999999996";"100";"0.72";"0";"2.43"
"15";"tabu";"k2";"0.00240400000000001";"100";"0.81";"0";"2.69"
"15";"tabu";"aic";"1.69999999999998e-05";"100";"0.79";"0";"2.59"
"15";"tabu";"bic";"2.89999999999998e-05";"100";"0.73";"0";"2.45"
"15";"tabu";"bds";"0.000104000000000004";"100";"0.79";"0";"2.6"
"16";"hc";"k2";"0.014162";"100";"0.81";"0.01";"2.66"
"16";"hc";"aic";"0.000288999999999997";"100";"0.77";"0";"2.59"
"16";"hc";"bic";"2.49999999999989e-05";"100";"0.8";"0";"2.64"
"16";"hc";"bds";"5.19999999999974e-05";"100";"0.73";"0";"2.46"
"16";"tabu";"k2";"0.001601";"100";"0.7";"0";"2.26"
"16";"tabu";"aic";"1.6e-05";"100";"0.8";"0";"2.63"
"16";"tabu";"bic";"9.9999999999978e-07";"100";"0.74";"0";"2.46"
"16";"tabu";"bds";"0.00243699999999999";"100";"0.68";"0";"2.34"
"17";"hc";"k2";"0.000544999999999997";"100";"0.8";"0";"2.58"
"17";"hc";"aic";"0.000880999999999996";"100";"0.64";"0";"2.29"
"17";"hc";"bic";"9.9999999999978e-07";"100";"0.72";"0";"2.42"
"17";"hc";"bds";"6.40000000000001e-05";"100";"0.78";"0";"2.58"
"17";"tabu";"k2";"0.000544999999999997";"100";"0.79";"0";"2.54"
"17";"tabu";"aic";"0.000409000000000001";"100";"0.71";"0";"2.41"
"17";"tabu";"bic";"0.000147999999999999";"100";"0.82";"0";"2.68"
"17";"tabu";"bds";"0.000144999999999998";"100";"0.81";"0";"2.6"
"18";"hc";"k2";"0.003501";"100";"0.73";"0";"2.42"
"18";"hc";"aic";"0.000483999999999991";"100";"0.7";"0";"2.42"
"18";"hc";"bic";"2.49999999999989e-05";"100";"0.77";"0";"2.51"
"18";"hc";"bds";"1.99999999999956e-06";"100";"0.75";"0";"2.52"
"18";"tabu";"k2";"0.003501";"100";"0.75";"0";"2.53"
"18";"tabu";"aic";"0.000313999999999996";"100";"0.72";"0";"2.41"
"18";"tabu";"bic";"4.99999999999979e-05";"100";"0.64";"0";"2.16"
"18";"tabu";"bds";"3.39999999999996e-05";"100";"0.64";"0";"2.21"
